"subject" "activity" "variable" "value"
"25" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.386612992876923
"26" "LAYING" "fBodyBodyGyroMag.std.." -0.96613921868421
"26" "SITTING" "fBodyBodyGyroMag.std.." -0.963650652307692
"26" "STANDING" "fBodyBodyGyroMag.std.." -0.962967605810811
"26" "WALKING" "fBodyBodyGyroMag.std.." -0.60946621661017
"26" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.39299065312
"26" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.569632
"27" "LAYING" "fBodyBodyGyroMag.std.." -0.971806236756757
"27" "SITTING" "fBodyBodyGyroMag.std.." -0.970528266285714
"27" "STANDING" "fBodyBodyGyroMag.std.." -0.96540017025
"27" "WALKING" "fBodyBodyGyroMag.std.." -0.546888146491228
"27" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.397984195568182
"27" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.523335975411765
"28" "LAYING" "fBodyBodyGyroMag.std.." -0.931675004125
"28" "SITTING" "fBodyBodyGyroMag.std.." -0.953534292638889
"28" "STANDING" "fBodyBodyGyroMag.std.." -0.878459662025316
"28" "WALKING" "fBodyBodyGyroMag.std.." -0.516811574074074
"28" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.362903836717391
"28" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.528187016862745
"29" "LAYING" "fBodyBodyGyroMag.std.." -0.976679046231884
"29" "SITTING" "fBodyBodyGyroMag.std.." -0.971011373
"29" "STANDING" "fBodyBodyGyroMag.std.." -0.975938728769231
"29" "WALKING" "fBodyBodyGyroMag.std.." -0.429156830566038
"29" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.323024575098542
"29" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.074331469755102
"30" "LAYING" "fBodyBodyGyroMag.std.." -0.952644449285714
"30" "SITTING" "fBodyBodyGyroMag.std.." -0.959513937258065
"30" "STANDING" "fBodyBodyGyroMag.std.." -0.888872227966102
"30" "WALKING" "fBodyBodyGyroMag.std.." -0.331541740923077
"30" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.252361882572581
"30" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.151472278383077
"1" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.9423669466
"1" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.989797547234043
"1" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.994815376981132
"1" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.319308593778947
"1" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.281963359177551
"1" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.634665082075472
"2" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.990248702291667
"2" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.989861950869565
"2" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.977849827407407
"2" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.583249293389831
"2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.380175306489362
"2" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.60079849625
"3" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.984278251290323
"3" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.977898105576923
"3" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.960331717868852
"3" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.607751646034483
"3" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.576277199387755
"3" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.716877778644068
"4" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.983609073333333
"4" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.9765477634
"4" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.964471139464286
"4" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.724327420666667
"4" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.621752455777778
"4" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.740749226346154
"5" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.984618025769231
"5" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.971598370227273
"5" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.952286438035714
"5" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.548053574821429
"5" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.453697247021277
"5" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.571344138723404
"6" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.953695957368421
"6" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.952034566
"6" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.955425138245614
"6" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.366500534122807
"6" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.132705384364583
"6" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.45923633377451
"7" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.974117912115385
"7" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.978634991458333
"7" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.973671168679245
"7" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.155339855862632
"7" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.289096677191489
"7" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.673327281960784
"8" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.968403945925926
"8" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.987730604130435
"8" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.983709233333333
"8" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.473026230833333
"8" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.125179586744737
"8" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.46327057804878
"9" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.9558062546
"9" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.9683155878
"9" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.967491628
"9" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.602581618269231
"9" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.463172053809524
"9" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.734159449387755
"10" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.960976821551724
"10" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.992191529259259
"10" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.965614081363636
"10" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.515065335849057
"10" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.484196484736842
"10" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.600582998297872
"11" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.985978837192982
"11" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.987255972641509
"11" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.992981019787234
"11" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.751914457457627
"11" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.668340527608696
"11" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.795986113703704
"12" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.963949607166667
"12" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.97848445372549
"12" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.963059791967213
"12" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.5611764414
"12" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.458227490826087
"12" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.714332592115385
"13" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.978150814032258
"13" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.991723741632653
"13" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.977197403859649
"13" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.338527133789474
"13" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.266399903210638
"13" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.656088544363636
"14" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.966455343137255
"14" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.987324239259259
"14" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.969175636833333
"14" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.591036936101695
"14" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.254747132274667
"14" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.457250612407407
"15" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.975727853888889
"15" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.990180959322034
"15" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.983188091886792
"15" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.645075178148148
"15" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.565396130714286
"15" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.731422357916667
"16" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.988695277714286
"16" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.989363136376812
"16" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.99117243
"16" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.72068229
"16" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.58966315
"16" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.787833632352941
"17" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.982765526478873
"17" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.995204564375
"17" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.992723939358974
"17" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.582711859672131
"17" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.57734888
"17" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.669008763541667
"18" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.991901007538462
"18" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.99480818754386
"18" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.988960668767123
"18" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.710596311071429
"18" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.744236045090909
"18" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.826193160862069
"19" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.981890470361446
"19" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.986727418493151
"19" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.984536610136986
"19" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.262442822846154
"19" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.0229045295641026
"19" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.4771839145
"20" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.981119820588235
"20" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.976108353787879
"20" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.929600007123288
"20" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.180365335498431
"20" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.311668472555556
"20" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.450393446470588
"21" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.982993315111111
"21" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.990014272588235
"21" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.976126760674157
"21" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.4995972025
"21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.490804948444444
"21" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.628915748723404
"22" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.976638980972222
"22" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.977775448387097
"22" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.968377798253968
"22" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.553946121521739
"22" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.583510518055556
"22" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.667996003333333
"23" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.981846854305556
"23" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.980707211470588
"23" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.972598810882353
"23" "WALKING" "fBodyBodyGyroJerkMag.mean.." 0.146618569064407
"23" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." 0.0746754643666667
"23" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.51871565
"24" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.978596740694444
"24" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.990854751176471
"24" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.981119237826087
"24" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.571594392068966
"24" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.474449925818182
"24" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.64611467
"25" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.96825160890411
"25" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.991781701692308
"25" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.98401783027027
"25" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.770300895540541
"25" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.687034281206897
"25" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.822403906
"26" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.990430914078947
"26" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.993985447564103
"26" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.985762255540541
"26" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.619461036101695
"26" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.4722007526
"26" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.673580662727273
"27" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.993563778648649
"27" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.992390264285714
"27" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.98941848275
"27" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.623288199649123
"27" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.46777776875
"27" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.71917980372549
"28" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.971830582375
"28" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.979465868888889
"28" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.958758576835443
"28" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.595965103703704
"28" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.396720714347826
"28" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.662505819411765
"29" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.997617389275362
"29" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.995063049
"29" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.991672052
"29" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.628501115849057
"29" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.596578626041667
"29" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.697454553061225
"30" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.977821335571429
"30" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.991750682096774
"30" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.959242165084746
"30" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.547621753230769
"30" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.617578814032258
"30" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.773974451846154
"1" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.9326606676
"1" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.987049617234043
"1" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.994671123207547
"1" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.381601911789474
"1" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.391919876612245
"1" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.693930521509434
"2" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.989492660416667
"2" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.989632908913043
"2" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.977754298148148
"2" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.558104554745763
"2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.343698985425532
"2" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.621820202916667
"3" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.982568158064516
"3" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.976689802692308
"3" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.957121510491803
"3" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.549087007931034
"3" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.624910820612245
"3" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.740033436271186
"4" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.982543631666667
"4" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.9762617538
"4" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.9664302175
"4" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.757768081166667
"4" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.685470931777778
"4" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.794209483076923
"5" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.983434493076923
"5" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.970675403409091
"5" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.946196462857143
"5" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.455665300892857
"5" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.487128422553191
"5" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.572485019787234
"6" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.955504654561404
"6" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.951196693454545
"6" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.952088499473684
"6" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.408078906482456
"6" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.145733545496458
"6" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.455937719019608
"7" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.969403035384615
"7" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.97496593875
"7" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.971899418301887
"7" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.0841663774087719
"7" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.353544695678723
"7" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.704090967843137
"8" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.971793279814815
"8" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.986147262608696
"8" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.981832336296296
"8" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.581240190833333
"8" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.26298447
"8" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.575733290731707
"9" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.9522904702
"9" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.9659970148
"9" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.964770799111111
"9" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.624351923653846
"9" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.485158906904762
"9" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.787781590816326
"10" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.960772875517241
"10" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.991409100925926
"10" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.965055815454545
"10" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.517675799056604
"10" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.544988519210526
"10" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.67129056212766
"11" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.983569468245614
"11" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.985607229245283
"11" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.992277468510638
"11" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.773574064745763
"11" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.714229669347826
"11" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.822428718888889
"12" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.961911612333333
"12" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.979256387058824
"12" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.962909739016393
"12" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.5649340126
"12" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.486780424347826
"12" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.733130764423077
"13" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.972798632258065
"13" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.991219445918367
"13" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.976467330175439
"13" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.349285611070175
"13" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.343094861202128
"13" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.712261499636364
"14" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.963666018039216
"14" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.987065177777778
"14" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.966019259166667
"14" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.65567766220339
"14" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.356849425488889
"14" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.564964076388889
"15" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.972645710694444
"15" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.989503941694915
"15" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.980329709433962
"15" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.654010147222222
"15" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.593472444285714
"15" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.793104483333333
"16" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.988058401142857
"16" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.987506348985507
"16" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.990672800769231
"16" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.745726853921569
"16" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.633479804680851
"16" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.825314327058824
"17" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.981983437605634
"17" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.99362452375
"17" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.992177303589744
"17" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.520385479180328
"17" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.643399203913044
"17" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.7241557425
"18" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.992737961692308
"18" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.994967621754386
"18" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.988407465205479
"18" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.769408385535714
"18" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.763430801654545
"18" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.860910992241379
"19" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.97932784746988
"19" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.985416444657534
"19" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.982228582191781
"19" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.336148733
"19" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.143254547512821
"19" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.58828966075
"20" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.981986152941177
"20" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.975226588333333
"20" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.927225720410959
"20" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.171975765239216
"20" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.281657285946667
"20" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.50282154372549
"21" "LAYING" "fBodyBodyGyroJerkMag.std.." -0.982305117444444
"21" "SITTING" "fBodyBodyGyroJerkMag.std.." -0.991062204823529
"21" "STANDING" "fBodyBodyGyroJerkMag.std.." -0.977706619550562
"21" "WALKING" "fBodyBodyGyroJerkMag.std.." -0.429323466346154
"21" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.571666834444444
"21" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.700980410425532
